node_id,type,x,y,z,vx,vy,vz,tension_N
218,rope,19.596618331394136,1.761936393997006,17.587393702473374,-1.6409090034884986,-0.6662762892266936,1.2866113643643764,0.0
219,rope,18.14584662634623,-0.05652638076978728,17.456922008140683,0.2198806844869481,-2.6310868111283727,0.435312672433488,0.0
220,rope,18.364424987613592,-0.0575206201981759,17.906643712981538,-0.2276988416447167,-2.4074561338480245,-0.46816824977746263,0.0
221,rope,18.588882664366306,-0.04870262534690203,18.354252908025583,0.21240457154273157,-2.1655349617206783,0.42665078463793843,0.0
222,rope,19.22880699118969,-1.7859985269802825,16.68134876624075,2.3485699669388227,-0.8307402624955087,-0.8664527330937495,0.0
223,rope,19.469997680670573,-1.7990740310796005,17.119008585853013,1.4615105110851927,-0.7275682097585155,-2.0465382815042377,0.0
224,rope,19.681007478257353,-1.8188828668260935,17.57305905855399,1.9323048083591787,-0.7149781587338188,-0.5748274372667783,0.0
225,ring,20.342462619188264,-0.04186033131369603,17.671543022311855,0.12088856050906867,0.08225370228711666,0.07404096265180451,0.0
226,rope,21.887953081206042,-1.1870241593520992,17.159335845325167,0.9031454913386916,1.4384073621230795,-0.5482005713321739,0.0
227,rope,22.112257113406507,-1.1795562599074048,17.606819677852744,0.7328405941678666,1.2921904777839754,-0.6774289046104371,0.0
228,rope,22.261809722914556,-1.187458620078744,18.08472752755718,0.7264033205728926,1.1307441962363491,-0.3768915980983808,0.0
229,rope,21.85091748730737,1.218931811256432,17.131450902938006,-0.8169650049044579,1.464390845762877,0.6520560439145617,0.0
230,rope,22.066435717087973,1.2380690148937321,17.582932064224114,-0.7712329548022386,1.3255212048613887,0.506506747253166,0.0
231,rope,22.235556994165428,1.1999222299133847,18.052741828734653,-0.6307545192322935,1.1695892338985445,0.5879570968604201,0.0
232,rope,19.994994818001864,1.8346016482678635,18.461117767287714,-1.3711886217477078,-0.5322410695887114,1.0258315981141182,0.0
233,rope,20.18651969409474,1.8732357225030192,18.92209595554525,-1.246632496324732,-0.47382368829223587,0.9184961624966643,0.0
234,rope,20.38626102450619,1.8940606110074727,19.380753294197344,-1.1059082849991602,-0.4137854667372471,0.8461029952495324,0.0
235,rope,18.98007601332848,-0.02561507690563159,19.272542206398857,-0.17874845873709913,-1.7926066837651398,-0.4684404044692051,851.2011045421208
236,rope,19.14364400131198,-0.012725393742908871,19.746208188478306,0.16875249975062667,-1.5938843279352115,0.5741601555636987,851.2011045421208
237,rope,19.304050128841943,0.009563461521968268,20.219649942415426,-0.191055401872299,-1.4698514374378837,-0.4632497578582345,851.2011045421208
238,rope,20.0838315579422,-1.859420052225175,18.489142975180403,1.6758159292649883,-0.602456480121296,-0.20786328340952098,0.0
239,rope,20.26981388502767,-1.8760846359094627,18.953156756402382,0.8725351162990116,-0.4958615185152266,-1.798430361013187,0.0
240,rope,20.415634211431644,-1.8910845312879854,19.43288755251147,1.280481153923152,-0.5013737009518393,0.009088029587138502,0.0
241,ring,21.06517352465831,-0.02251978134947865,19.50748549238788,-0.04130499832590375,-0.02919044372052509,0.19035775686539522,0.0
242,rope,23.57628207964082,0.0439752984876485,24.38312005751625,-2.5637175081182733,-0.9028758009941683,0.806795071214764,0.0
243,rope,24.59677845340702,-0.07112615524234824,29.29434852139354,-3.7508117339421965,1.3668286252629704,1.1075775359423463,0.0
