# v13_5kw telemetry  length=25.0  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
2,1,3,1.0e9,reject,0.0,0.0,Inf,false,8.4,12,10,1,1.181,1.181,1.6,0.5,0.299,0.886,25.0,0.014991,0.011857,1.239893,0.4,1.181243,0.878904,1.635664,12.0,0.424772,0.0,1.645933,0.501544,0.299002,0.885767
2,1,4,1.0e9,reject,0.0,0.0,Inf,false,2.74,13,5,2,1.19,1.19,7.5,13.1,0.232,0.05,25.0,0.013469,0.012392,0.949521,1.440631,1.189535,0.592215,4.1832,13.0,0.164231,18.365282,7.456568,13.121425,0.231514,0.05
2,1,5,1.0e9,reject,0.0,0.0,Inf,false,8.41,10,12,1,1.18,1.18,0.0,17.8,0.316,0.636,25.0,0.009487,0.011663,1.32,1.098945,1.180469,0.948683,1.385878,10.0,0.629962,0.0,0.0,17.830107,0.31636,0.635502
2,1,6,1.0e9,reject,0.0,0.0,Inf,false,2.34,16,6,2,1.114,1.114,14.0,15.5,0.463,0.48,25.0,0.011681,0.011803,0.790909,0.962656,1.114184,0.497948,3.14151,16.0,0.33758,17.705411,14.030222,15.479871,0.462571,0.480277
2,1,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.49,14,5,2,1.249,1.249,7.4,2.2,0.446,0.358,25.0,0.021409,0.012406,0.44,1.231272,1.249265,0.316228,3.705882,14.0,-0.327831,19.0,7.363598,2.166712,0.44635,0.358361
2,1,8,1.0e9,reject,0.0,0.0,Inf,false,3.5,7,13,3,1.056,1.056,2.2,20.7,0.19,0.151,25.0,0.012967,0.013095,1.141524,1.286969,1.055855,0.734828,1.446504,7.0,-0.199628,12.122339,2.215187,20.737395,0.190057,0.151209
2,1,9,1.0e9,reject,0.0,0.0,Inf,false,2.5,16,17,3,1.075,1.075,12.4,12.2,0.461,1.0,25.0,0.017084,0.01,0.702367,0.406255,1.074981,0.948683,1.0,16.0,0.733515,6.605502,12.390551,12.15116,0.460531,1.0
2,1,10,1.0e9,reject,0.0,0.0,Inf,false,8.37,6,18,1,1.02,1.02,19.2,0.0,0.379,0.729,25.0,0.027489,0.012632,1.199177,0.4,1.019623,0.451518,1.0,6.0,0.135917,0.0,19.167899,0.0,0.378886,0.729135
2,2,1,-4.228,ok,6.53,5.58,8.64,false,8.06,9,5,1,1.222,1.222,0.0,0.0,0.406,0.223,25.0,0.011136,0.013545,0.88,1.228144,1.221578,0.810646,3.705882,9.0,-0.626721,0.0,0.0,0.0,0.405516,0.222887
2,2,2,1.493,ok,4.91,3.49,55.19,false,3.35,6,6,2,0.981,0.981,8.9,16.8,0.183,0.356,25.0,0.019411,0.013548,1.222603,1.488913,0.981197,0.899071,3.737653,6.0,0.163525,6.573105,8.938231,16.819737,0.182831,0.356137
2,2,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.46,12,4,2,1.276,1.276,3.2,4.6,0.221,0.05,25.0,0.019701,0.012779,1.239893,1.6,1.27608,0.47579,4.1832,12.0,-0.262087,19.0,3.185377,4.591914,0.221122,0.05
2,2,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.45,13,4,2,1.379,1.379,7.5,12.9,0.355,0.05,25.0,0.017946,0.011243,1.054146,1.440631,1.379326,0.316228,4.015716,13.0,0.386499,19.0,7.456568,12.895248,0.355205,0.05
2,2,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,-4.51,16,6,2,1.312,1.312,16.2,6.4,0.582,0.926,25.0,0.020734,0.01,0.638315,1.100989,1.3121,0.64183,2.883348,16.0,0.109016,11.647138,16.232719,6.402512,0.581592,0.925809
2,2,6,1.0e9,reject,0.0,0.0,Inf,false,2.75,12,5,2,1.305,1.305,0.0,15.5,0.174,0.05,25.0,0.009487,0.011803,1.041125,0.962656,1.304861,0.641173,3.534151,12.0,0.33758,17.705411,0.0,15.479871,0.173664,0.05
2,2,7,1.0e9,reject_twist,0.0,0.0,Inf,true,1.62,14,6,2,0.944,0.944,2.1,14.3,0.446,0.669,25.0,0.012329,0.012137,0.44,0.540828,0.944298,0.316228,3.705882,14.0,-0.327831,5.335667,2.097819,14.254827,0.44635,0.669391
2,2,8,1.0e9,reject,0.0,0.0,Inf,false,3.35,16,18,3,1.04,1.04,2.2,20.7,0.689,1.0,25.0,0.022158,0.01,0.44,0.476084,1.040453,0.948683,1.0,16.0,0.618139,4.673097,2.215187,20.737395,0.689219,1.0
2,2,9,1.0e9,reject,0.0,0.0,Inf,false,3.63,16,16,3,1.198,1.198,22.0,12.2,0.522,0.594,25.0,0.02846,0.010749,0.989616,0.65385,1.198273,0.948683,1.0,16.0,0.378254,7.678323,22.0,12.15116,0.522076,0.594402
2,2,10,1.0e9,reject,0.0,0.0,Inf,false,7.55,8,10,1,0.705,0.705,0.0,16.6,0.543,1.0,25.0,0.009487,0.012643,0.44,0.4,0.70494,0.537334,2.916688,8.0,-0.371992,0.0,0.0,16.588112,0.543276,1.0
2,3,1,-1.436,ok,5.66,4.44,1.55,false,2.73,14,5,2,1.44,1.44,0.0,8.1,0.283,0.05,25.0,0.02545,0.011637,1.32,0.642199,1.440426,0.49674,3.154983,14.0,0.212728,17.916104,0.0,8.125571,0.283395,0.05
2,3,2,1.813,ok,4.95,3.43,16.26,false,2.49,9,5,2,0.981,0.981,1.4,11.8,0.387,0.174,25.0,0.012553,0.011761,1.222603,1.488913,0.981197,0.476124,4.1832,9.0,-0.401669,19.0,1.434801,11.801458,0.386685,0.173943
2,3,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.41,16,4,2,1.792,1.5,20.2,13.9,0.42,0.05,25.0,0.025746,0.01,1.101683,1.6,1.79182,0.561411,3.210594,16.0,0.759792,19.0,20.214951,13.859117,0.419949,0.05
2,3,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.45,13,4,2,1.288,1.288,8.9,22.0,0.104,0.05,25.0,0.018116,0.012181,1.32,1.6,1.288359,0.766031,4.166393,13.0,0.68678,19.0,8.938231,22.0,0.1038,0.05
2,3,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.59,5,5,2,1.239,1.239,7.4,17.7,0.627,0.05,25.0,0.017376,0.01331,1.32,1.6,1.239379,0.948683,3.614685,5.0,0.639995,15.430481,7.436083,17.696932,0.626701,0.05
2,3,6,1.0e9,reject_twist,0.0,0.0,Inf,true,2.33,12,6,2,0.785,0.785,0.0,14.0,0.104,0.534,25.0,0.009487,0.015,1.041125,1.480869,0.784636,0.641173,4.1832,12.0,-0.324765,1.271722,0.0,14.04033,0.1038,0.53373
2,3,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.17,14,4,2,1.735,1.5,20.2,15.7,0.733,0.382,25.0,0.025746,0.01,0.674036,0.831058,1.735123,0.48754,3.705882,14.0,0.726194,5.335667,20.214951,15.671638,0.732597,0.381709
2,3,8,1.0e9,reject,0.0,0.0,Inf,false,4.7,15,21,2,0.866,0.866,9.7,20.7,0.794,1.0,25.0,0.016188,0.01,0.44,0.4,0.865683,0.574072,1.0,15.0,-0.212988,0.818406,9.672139,20.737395,0.794483,1.0
2,3,9,1.0e9,reject,0.0,0.0,Inf,false,8.11,5,13,1,0.7,0.7,0.9,22.0,0.468,1.0,25.0,0.012121,0.010749,0.989616,0.573686,0.7,0.908727,2.051657,5.0,-0.578403,0.0,0.897344,22.0,0.468484,1.0
2,3,10,1.0e9,reject,0.0,0.0,Inf,false,4.51,16,13,1,1.46,1.46,0.0,19.8,1.0,1.0,25.0,0.009487,0.01,0.44,0.4,1.460228,0.316228,1.0,16.0,0.230732,0.0,0.0,19.832006,1.0,1.0
2,4,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.4,7,7,2,1.009,1.009,3.0,19.8,0.354,0.69,25.0,0.01557,0.01067,1.32,0.850975,1.0086,0.746551,2.791455,7.0,-0.216782,2.846581,2.995083,19.793417,0.353597,0.68987
2,4,2,4.951,ok,4.41,2.77,18.37,false,3.6,3,7,2,0.7,0.7,0.9,17.8,0.104,0.663,25.0,0.012121,0.014363,1.222603,1.354979,0.7,0.899071,4.1832,3.0,-0.8,0.919248,0.897344,17.813558,0.1038,0.662963
2,4,3,5.826,ok,2.9,2.02,6.28,false,6.92,15,3,1,1.905,1.5,20.2,12.5,0.56,0.05,25.0,0.02846,0.011691,0.814785,1.383954,1.904997,0.481706,4.1832,15.0,0.8,9.306539,20.214951,12.542194,0.560032,0.05
2,4,4,5.274,ok,3.67,2.48,1.5,false,2.62,13,6,2,0.905,0.905,0.0,6.2,0.104,0.45,25.0,0.009487,0.012181,0.97926,1.519536,0.905178,0.585818,4.1832,13.0,-0.183988,1.271722,0.0,6.209883,0.1038,0.449988
2,4,5,-5.163,ok,6.93,6.05,16.43,false,8.07,14,7,1,1.236,1.236,16.4,17.8,0.348,0.977,25.0,0.009487,0.011243,0.771338,0.973661,1.23646,0.494014,2.417234,14.0,-0.499805,0.0,16.439838,17.830107,0.347884,0.977026
2,4,6,4.91,ok,4.16,2.65,37.53,false,2.27,4,7,2,0.7,0.7,8.9,6.2,0.104,0.534,25.0,0.019411,0.015,1.32,1.6,0.7,0.641173,4.1832,4.0,-0.160517,7.566766,8.938231,6.17607,0.1038,0.53373
2,4,7,1.0e9,reject,0.0,0.0,Inf,false,6.65,16,10,1,1.024,1.024,0.5,16.6,0.599,0.784,25.0,0.025746,0.01,0.44,0.659218,1.023961,0.537711,1.901064,16.0,-0.221606,0.0,0.526162,16.649355,0.598973,0.784271
2,4,8,1.0e9,reject,0.0,0.0,Inf,false,5.38,9,22,2,0.7,0.7,0.0,16.5,0.427,1.0,25.0,0.009487,0.010038,0.863154,0.589601,0.7,0.574072,1.0,9.0,-0.759002,0.818406,0.0,16.486182,0.427413,1.0
2,4,9,1.0e9,reject,0.0,0.0,Inf,false,9.45,5,13,1,0.7,0.7,0.9,22.0,0.104,1.0,25.0,0.009487,0.010749,1.084028,1.054137,0.7,0.908727,2.051657,5.0,-0.578403,0.0,0.897344,22.0,0.1038,1.0
2,4,10,1.0e9,reject,0.0,0.0,Inf,false,7.52,6,22,2,0.707,0.707,0.0,0.3,1.0,0.373,25.0,0.009487,0.013591,0.44,1.316525,0.707423,0.779746,1.0,6.0,-0.079355,1.271722,0.0,0.266124,1.0,0.373181
2,5,1,1.0e9,reject,0.0,0.0,Inf,false,6.91,3,21,2,0.7,0.7,0.0,8.1,0.481,0.651,25.0,0.009487,0.013545,0.88,1.252199,0.7,0.810646,1.232964,3.0,-0.328967,0.734635,0.0,8.125571,0.480507,0.651177
2,5,2,1.0e9,reject,0.0,0.0,Inf,false,6.4,6,15,1,1.241,1.241,11.1,14.3,0.888,0.88,25.0,0.009487,0.010393,0.44,0.802727,1.240937,0.577573,1.0,6.0,-0.450865,0.0,11.050132,14.26644,0.888288,0.880216
2,5,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.06,3,8,2,0.7,0.7,7.1,14.3,0.104,0.815,25.0,0.009487,0.014436,1.32,1.6,0.7,0.481706,3.734756,3.0,-0.533349,5.580568,7.101331,14.275845,0.1038,0.815223
2,5,4,-1.389,ok,5.7,4.5,11.63,false,7.96,10,4,1,1.587,1.5,11.0,15.0,0.416,0.064,25.0,0.02846,0.011399,0.999881,1.519536,1.58744,0.727195,3.966797,10.0,0.753474,9.306539,11.014608,15.010552,0.415546,0.063599
2,5,5,1.0e9,reject,0.0,0.0,Inf,false,5.7,14,9,2,0.956,0.956,0.0,17.8,1.0,0.208,25.0,0.009487,0.013017,0.44,1.013752,0.955795,0.495299,2.417234,14.0,0.194191,1.271722,0.0,17.830107,1.0,0.207788
2,5,6,-3.546,ok,6.12,5.16,32.52,false,8.25,9,4,1,1.495,1.495,14.8,12.8,0.363,0.05,25.0,0.02846,0.013925,1.32,1.6,1.494809,0.794008,4.1832,9.0,-0.160517,11.959333,14.793672,12.774542,0.363257,0.05
2,5,7,1.0e9,reject,0.0,0.0,Inf,false,7.13,13,18,1,1.024,1.024,3.3,16.3,0.546,0.784,25.0,0.009487,0.01,0.44,0.659218,1.023961,0.385896,1.0,13.0,-0.180247,0.0,3.266568,16.346182,0.545978,0.784271
2,5,8,1.0e9,reject,0.0,0.0,Inf,false,4.03,3,11,2,0.7,0.7,0.0,21.8,0.104,0.857,25.0,0.009487,0.013051,1.32,1.314955,0.7,0.948683,2.613397,3.0,-0.563496,1.664487,0.0,21.808139,0.1038,0.857203
2,5,9,-3.016,ok,7.1,5.75,60.12,false,7.08,13,7,1,0.7,0.7,19.1,10.1,0.557,0.05,25.0,0.02846,0.011873,0.999881,1.6,0.7,0.643146,4.1832,13.0,0.8,0.0,19.053305,10.101808,0.556532,0.05
2,5,10,1.0e9,reject,0.0,0.0,Inf,false,9.49,3,16,1,0.7,0.7,0.0,18.6,0.104,1.0,25.0,0.009487,0.014413,1.32,1.316525,0.7,0.948683,1.735283,3.0,-0.8,0.0,0.0,18.563245,0.1038,1.0
2,6,1,-6.918,ok,7.2,6.92,6.96,false,9.49,3,9,1,0.914,0.914,0.0,22.0,0.104,1.0,25.0,0.009487,0.014525,0.88,1.293966,0.913582,0.948683,2.456338,3.0,-0.8,0.0,0.0,22.0,0.1038,1.0
2,6,2,7.783,ok,3.72,2.1,22.52,false,2.73,4,6,2,0.981,0.981,9.3,19.9,0.111,0.598,25.0,0.019411,0.015,1.085053,1.6,0.981197,0.948683,3.737653,4.0,0.163525,5.0918,9.272812,19.918759,0.111489,0.598265
2,6,3,-6.661,ok,6.98,6.66,27.18,false,9.49,3,5,1,1.108,1.108,20.2,22.0,0.104,0.92,25.0,0.009487,0.015,1.151393,1.30713,1.108064,0.948683,4.1832,3.0,-0.786869,9.306539,20.214951,22.0,0.1038,0.920434
2,6,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.98,8,13,2,0.7,0.7,7.0,13.9,0.361,0.79,25.0,0.015705,0.011399,1.166961,1.392856,0.7,0.772829,2.041433,8.0,-0.362659,9.306539,6.950383,13.947147,0.360581,0.789644
2,6,5,1.0e9,reject,0.0,0.0,Inf,false,1.59,11,9,2,0.949,0.949,22.0,8.2,0.348,0.05,25.0,0.02846,0.013953,1.32,1.6,0.949455,0.859364,2.417234,11.0,0.8,6.33603,22.0,8.209561,0.347884,0.05
2,6,6,1.0e9,reject,0.0,0.0,Inf,false,7.69,3,15,2,0.7,0.7,14.8,18.4,0.104,0.05,25.0,0.009487,0.013378,1.32,1.331279,0.7,0.948683,1.845686,3.0,-0.633754,1.170022,14.793672,18.42838,0.1038,0.05
2,6,7,1.0e9,reject,0.0,0.0,Inf,false,9.32,13,5,1,1.022,1.022,16.0,22.0,0.104,0.794,25.0,0.009487,0.013514,0.44,1.307541,1.022044,0.948683,4.1832,13.0,-0.553133,9.009221,15.953671,22.0,0.1038,0.794409
2,6,8,1.0e9,reject,0.0,0.0,Inf,false,9.49,3,11,1,0.7,0.7,0.0,22.0,0.104,1.0,25.0,0.009487,0.015,1.104805,1.314955,0.7,0.948683,2.613397,3.0,-0.8,0.0,0.0,22.0,0.1038,1.0
2,6,9,1.0e9,reject,0.0,0.0,Inf,false,9.32,13,6,1,0.903,0.903,19.1,20.1,0.104,0.794,25.0,0.02846,0.011873,0.68522,1.6,0.903012,0.948683,3.781344,13.0,0.8,9.009221,19.053305,20.084637,0.1038,0.794409
2,6,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.76,16,9,2,1.312,1.312,22.0,17.8,0.348,0.834,25.0,0.009487,0.01054,1.32,0.9831,1.311873,0.494014,1.735283,16.0,-0.8,6.263993,22.0,17.830107,0.347884,0.834082
2,7,1,-2.781,ok,6.25,5.13,14.86,false,7.74,16,5,1,1.402,1.402,21.7,22.0,0.394,0.598,25.0,0.015323,0.010389,0.840609,1.075958,1.40182,0.46484,3.07836,16.0,0.066802,3.865356,21.696021,22.0,0.394359,0.598399
2,7,2,-4.443,ok,6.34,5.49,48.88,false,8.72,6,4,1,1.507,1.5,22.0,17.9,0.289,0.365,25.0,0.019411,0.013147,1.222603,1.488913,1.507487,0.817398,4.1832,6.0,0.133939,14.822908,22.0,17.857066,0.288585,0.365391
2,7,3,-6.004,ok,6.65,6.05,90.38,false,9.06,3,5,1,1.205,1.205,5.9,15.0,0.231,0.062,25.0,0.02846,0.015,1.32,1.30713,1.204951,0.948683,4.1832,3.0,-0.322717,11.959333,5.910952,15.027605,0.231374,0.062413
2,7,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.11,10,6,2,1.1,1.1,9.2,22.0,0.104,0.881,25.0,0.009487,0.013666,0.999881,1.289678,1.099815,0.948683,3.364128,10.0,-0.657241,5.209875,9.225729,22.0,0.1038,0.881111
2,7,5,4.117,ok,3.5,2.4,9.15,false,7.5,11,3,1,2.106,1.5,22.0,13.1,0.499,0.05,25.0,0.02846,0.011243,1.151818,1.6,2.10618,0.667975,4.1832,11.0,0.8,19.0,22.0,13.141781,0.498898,0.05
2,7,6,1.0e9,reject,0.0,0.0,Inf,false,2.79,9,18,3,0.795,0.795,0.0,18.9,0.285,1.0,25.0,0.009487,0.012216,1.32,1.067852,0.795143,0.61177,1.304803,9.0,-0.587283,11.959333,0.0,18.910076,0.284668,1.0
2,7,7,1.0e9,reject,0.0,0.0,Inf,false,8.17,13,18,1,1.022,1.022,22.0,21.7,0.336,1.0,25.0,0.009487,0.013514,0.901807,1.307541,1.022044,0.316228,1.0,13.0,-0.8,0.0,22.0,21.683488,0.336167,1.0
2,7,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.59,5,4,2,1.66,1.5,8.2,11.1,0.404,0.05,25.0,0.02846,0.015,1.12756,1.6,1.660467,0.934185,4.1832,5.0,-0.8,13.788366,8.18978,11.07956,0.403932,0.05
2,7,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.62,3,4,2,1.215,1.215,0.0,17.2,0.144,0.05,25.0,0.022964,0.015,1.133021,1.6,1.214749,0.948683,4.1832,3.0,-0.8,9.793726,0.0,17.20516,0.14361,0.05
2,7,10,-3.557,ok,6.15,5.19,60.26,false,8.67,3,4,1,1.375,1.375,16.1,19.9,0.348,0.225,25.0,0.023924,0.015,1.32,1.6,1.375122,0.948683,4.1832,3.0,-0.8,16.387812,16.086936,19.854622,0.347884,0.225415
2,8,1,1.0e9,reject,0.0,0.0,Inf,false,7.82,3,10,1,0.835,0.835,0.0,22.0,0.6,0.05,25.0,0.009487,0.01,0.795787,1.5487,0.835365,0.948683,2.456338,3.0,0.8,0.0,0.0,22.0,0.59967,0.05
2,8,2,-7.131,ok,7.24,7.13,74.41,false,9.49,3,7,1,0.7,0.7,6.5,17.9,0.104,0.365,25.0,0.009487,0.013147,0.987278,1.143572,0.7,0.948683,4.1832,3.0,-0.8,0.0,6.514293,17.857066,0.1038,0.365391
2,8,3,-6.823,ok,7.48,6.82,25.08,false,7.82,13,7,1,0.7,0.7,13.2,22.0,0.407,0.136,25.0,0.009487,0.010736,0.795586,1.30713,0.7,0.643146,4.1832,13.0,0.8,0.0,13.175592,22.0,0.406661,0.135947
2,8,4,3.677,ok,3.94,2.76,13.12,false,6.17,16,5,1,0.995,0.995,22.0,5.4,0.688,0.05,25.0,0.02846,0.011399,0.999881,1.519536,0.994762,0.564705,3.966797,16.0,0.8,9.306539,22.0,5.423233,0.688112,0.05
2,8,5,-5.505,ok,6.57,5.87,18.1,false,8.07,14,4,1,1.236,1.236,18.7,4.9,0.348,0.977,25.0,0.02846,0.014674,1.32,1.6,1.23646,0.794008,4.1832,14.0,-0.160517,11.959333,18.664116,4.939644,0.347884,0.977026
2,8,6,-6.42,ok,6.85,6.42,133.73,false,9.28,3,5,1,1.125,1.125,14.8,12.8,0.167,0.05,25.0,0.02846,0.014715,1.32,1.472665,1.125029,0.948683,4.1832,3.0,-0.8,16.387812,14.793672,12.774542,0.167433,0.05
2,8,7,1.0e9,reject,0.0,0.0,Inf,false,6.02,3,22,3,0.804,0.804,15.1,22.0,0.169,0.413,25.0,0.012647,0.013899,1.236622,1.328718,0.804259,0.948683,1.0,3.0,-0.8,8.192569,15.091095,22.0,0.169498,0.41287
2,8,8,-4.541,ok,6.54,5.66,23.41,false,8.07,14,5,1,1.365,1.365,14.8,7.4,0.348,1.0,25.0,0.02846,0.015,1.255601,1.6,1.364673,0.794008,3.14657,14.0,-0.160517,11.959333,14.753605,7.426635,0.347884,1.0
2,8,9,-5.401,ok,6.79,6.0,21.58,false,8.03,13,5,1,1.169,1.169,12.1,22.0,0.365,0.424,25.0,0.02846,0.011286,0.984402,1.6,1.16859,0.774174,4.1832,13.0,0.423974,2.613274,12.113591,22.0,0.364985,0.423585
2,8,10,-0.713,ok,5.9,4.5,85.08,false,7.82,3,5,1,1.046,1.046,17.3,22.0,0.6,0.179,25.0,0.023509,0.01,0.793461,1.6,1.046292,0.514183,4.1832,3.0,0.8,16.387812,17.313516,22.0,0.599679,0.178953
2,9,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.67,7,7,2,1.005,1.005,6.6,16.1,0.184,0.589,25.0,0.015726,0.014525,1.032294,1.293667,1.004626,0.897819,3.14657,7.0,-0.8,3.932798,6.599222,16.096194,0.184067,0.5895
2,9,2,1.0e9,reject,0.0,0.0,Inf,false,3.66,3,11,2,0.7,0.7,5.5,14.8,0.104,1.0,25.0,0.009487,0.015,1.110413,1.351881,0.7,0.948683,2.612099,3.0,-0.8,1.909408,5.505905,14.751238,0.1038,1.0
2,9,3,-6.719,ok,7.03,6.72,112.77,false,9.14,3,6,1,0.843,0.843,7.3,22.0,0.207,0.466,25.0,0.009487,0.010736,0.795586,1.21625,0.842744,0.948683,4.1832,3.0,-0.8,0.0,7.252444,22.0,0.206795,0.465512
2,9,4,-6.665,ok,7.04,6.66,19.15,false,8.5,13,5,1,1.036,1.036,11.4,18.2,0.269,0.331,25.0,0.02846,0.011135,0.984402,1.532552,1.036118,0.774174,4.1832,13.0,0.423974,2.613274,11.428558,18.249726,0.269401,0.330669
2,9,5,1.0e9,reject,0.0,0.0,Inf,false,5.74,3,21,3,0.89,0.89,15.5,22.0,0.348,0.473,25.0,0.012647,0.014674,1.236622,1.37242,0.890092,0.948683,1.0,3.0,-0.8,8.192569,15.534952,22.0,0.347884,0.473074
2,9,6,-4.13,ok,6.36,5.46,27.07,false,5.78,3,8,2,0.989,0.989,16.3,12.8,0.225,0.05,25.0,0.013015,0.01424,1.306907,1.472665,0.988521,0.948683,2.702392,3.0,-0.8,13.789315,16.319753,12.774542,0.224825,0.05
2,9,7,1.0e9,reject,0.0,0.0,Inf,false,7.37,13,20,2,0.946,0.946,13.3,22.0,0.456,0.295,25.0,0.015905,0.011022,0.859452,1.328718,0.946162,0.687465,1.0,13.0,0.672812,0.88392,13.269704,22.0,0.455818,0.294726
2,9,8,1.0e9,reject_twist,0.0,0.0,Inf,true,1.84,9,7,2,0.747,0.747,13.2,14.0,0.2,1.0,25.0,0.020371,0.015,1.026155,1.308561,0.746738,0.777482,4.1832,9.0,0.096529,7.205222,13.162358,13.976663,0.200368,1.0
2,9,9,1.0e9,reject,0.0,0.0,Inf,false,8.82,5,16,1,1.169,1.169,4.3,22.0,0.276,0.05,25.0,0.009487,0.01,0.613741,0.991652,1.16859,0.801691,1.0,5.0,0.200562,0.0,4.297223,22.0,0.275565,0.05
2,9,10,-6.933,ok,7.14,6.93,79.46,false,9.21,3,7,1,0.7,0.7,7.6,20.2,0.188,0.246,25.0,0.009487,0.012902,0.871331,1.005147,0.7,0.868223,4.1832,3.0,-0.569093,0.0,7.587098,20.160006,0.188088,0.245817
2,10,1,-6.831,ok,7.2,6.83,6.04,false,9.18,7,8,1,1.065,1.065,0.0,3.7,0.162,1.0,25.0,0.023995,0.014525,1.32,1.374868,1.065188,0.919774,2.456338,7.0,-0.8,0.0,0.0,3.659426,0.161605,1.0
2,10,2,1.0e9,reject,0.0,0.0,Inf,false,7.53,13,13,1,0.7,0.7,13.9,22.0,0.466,0.052,25.0,0.009487,0.013147,0.714145,1.130312,0.7,0.948683,2.108433,13.0,0.8,0.0,13.929131,22.0,0.465865,0.051959
2,10,3,-6.219,ok,6.78,6.22,11.86,false,8.69,10,4,1,1.321,1.321,5.0,15.6,0.253,1.0,25.0,0.021103,0.015,1.044274,1.573401,1.32051,0.853988,4.1832,10.0,-0.408494,0.0,5.044293,15.614254,0.253234,1.0
2,10,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.91,13,8,2,1.036,1.036,0.0,22.0,0.104,0.573,25.0,0.02846,0.013459,0.984402,0.975417,1.036118,0.948683,2.456338,13.0,0.423974,2.613274,0.0,22.0,0.1038,0.57313
2,10,5,-5.099,ok,6.7,5.88,24.47,false,8.12,13,5,1,1.276,1.276,8.8,4.9,0.348,0.742,25.0,0.02846,0.011976,0.930639,1.6,1.27563,0.774174,3.317758,13.0,0.423974,2.613274,8.848861,4.939644,0.347884,0.741628
2,10,6,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.03,3,5,2,1.079,1.079,15.1,12.1,0.167,0.686,25.0,0.015905,0.013543,1.043588,1.328718,1.079296,0.700932,4.1832,3.0,-0.8,7.229604,15.062191,12.105139,0.167433,0.686094
2,10,7,9.178,ok,3.79,2.05,8.89,false,3.49,3,8,2,0.847,0.847,0.0,22.0,0.104,0.958,25.0,0.015905,0.015,1.045196,1.13454,0.846542,0.948683,2.998372,3.0,-0.8,0.88392,0.0,22.0,0.1038,0.958232
2,10,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.49,3,5,2,0.962,0.962,6.2,7.4,0.104,0.398,25.0,0.024283,0.013213,1.018577,1.6,0.962118,0.794008,4.1832,3.0,-0.8,2.037933,6.224693,7.426635,0.1038,0.397669
2,10,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.78,3,7,2,0.7,0.7,12.1,22.0,0.104,0.489,25.0,0.009487,0.011576,0.984402,1.242502,0.7,0.933549,4.1832,3.0,-0.354027,2.613274,12.113591,22.0,0.1038,0.489292
2,10,10,-6.833,ok,7.48,6.83,26.3,false,7.82,13,7,1,0.7,0.7,7.6,20.2,0.407,0.05,25.0,0.009487,0.01,0.753704,1.313661,0.7,0.643146,4.1832,13.0,0.8,0.0,7.587098,20.160006,0.406661,0.05
2,11,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.76,3,6,2,1.206,1.206,4.3,22.0,0.304,1.0,25.0,0.02846,0.014525,1.04299,1.484666,1.205998,0.814817,2.998372,3.0,0.13891,2.888563,4.295223,22.0,0.304155,1.0
2,11,2,-3.312,ok,6.01,5.04,94.97,false,4.19,7,6,2,0.899,0.899,11.5,21.3,0.166,0.05,25.0,0.02846,0.010972,1.021268,1.459657,0.898931,0.862719,4.1832,7.0,0.057894,5.148408,11.451495,21.311198,0.1661,0.05
2,11,3,1.0e9,reject,0.0,0.0,Inf,false,9.49,3,11,1,0.7,0.7,13.2,22.0,0.104,1.0,25.0,0.009487,0.010736,0.707748,1.123593,0.7,0.948683,2.456338,3.0,-0.8,0.0,13.175592,22.0,0.1038,1.0
2,11,4,-7.144,ok,7.45,7.14,15.89,false,8.62,10,7,1,0.7,0.7,11.4,17.9,0.269,0.05,25.0,0.02846,0.011135,0.800871,1.272461,0.7,0.720511,4.1832,10.0,0.394868,0.0,11.428558,17.857066,0.269401,0.05
2,11,5,-1.67,ok,5.64,4.49,66.24,false,2.13,3,7,2,0.7,0.7,11.5,4.9,0.151,0.05,25.0,0.02846,0.010947,0.843302,1.188563,0.7,0.822423,4.1832,3.0,-0.026475,11.959333,11.454957,4.939644,0.150505,0.05
