Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,knuckle_mass_kg,n_lines,n_expansion,bank_angle_deg,n_rings,tether_length_m,mass_structural_kg,mass_expansion_kg,mass_tether_kg,mass_total_kg,cost_kg,min_fos,min_torsional_fos,worst_ring,bem_rotor_m,omega_rads,feasible
0.16616005092594846,0.13712080862826762,0.6277778342517849,0.289949890050776,7.77139808106352,4.911421300762495,0.6966243729795114,0.07453678821647258,6,4,24.247615981012707,16,67.0820393249937,6860.967568947774,4.3085592324254085,13.798492335446749,6879.0746205156465,6879.0746205156465,47.46026503282257,2.2772295988237126,2,8.514668267552478,5.296741879171751,true
0.14195574898465033,0.02885672009094549,0.2790444526425395,0.8412477177960694,9.107650218285727,3.8749541490954367,1.8719664661868864,0.05524009937333953,3,1,28.145379144836816,7,67.0820393249937,248.83184613994018,1.2107650218285728,6.8992461677233745,256.9418573294921,1.0024883184613994e6,0.049292013064165904,1.025351241443724,2,7.388283839245697,6.104259254420368,false
0.09160941023007321,0.04915174627882952,0.3403527163408368,0.2645427203239238,10.72690925114017,4.463958835382202,0.8722810233226789,0.026734510918907238,7,3,8.536440585010311,12,67.0820393249937,564.0928343978754,4.118072775342051,16.098241058021205,584.3091482312387,1.0056409283439787e6,0.1003527286157511,2.059610421763758,11,8.895449557878187,5.070007952555644,false
0.09702439903000158,0.12762034796038696,0.33604848809244864,0.6427570727225511,8.07632429312846,2.283637954668658,0.8702484872096964,0.15524255719511873,8,1,9.619311121522077,18,67.0820393249937,1006.9969047091045,1.1076324293128461,18.397989780595665,1026.502526919013,1.0100699690470911e6,0.12880884592453962,1.0957315842613984,2,9.264475183391502,4.8680577266644445,false
0.15314661330663495,0.08537262696160001,0.498657134493099,0.4913468932396255,9.496535642536056,1.2323256205397153,1.987805044854262,0.052439957346031976,5,5,19.919999449905983,9,67.0820393249937,931.7097581574366,6.248267821268029,11.498743612872293,949.4567695915769,1.0052026277877777e6,1.5333753981698908,0.31533571434171764,3,8.127622629338422,5.548978103043531,false
0.015105705123862456,0.05908505770976902,0.9608008859484679,0.5407902091919214,7.833266218771238,2.9084818289127763,1.6653485776600836,0.0644915224454997,5,6,41.874265576929986,9,67.0820393249937,14.309593983069036,6.499959731262742,11.498743612872293,32.30829732720407,1.0001430959398306e6,0.0007520519670349917,0.8959014063720555,2,8.127622629338422,5.548978103043531,false
0.021047592270346367,0.08249180777034258,0.9906179144746629,0.41776121876634487,9.225539179607745,3.060317677370073,1.6913542779288586,0.18666190129275007,4,5,9.477053947840677,8,67.0820393249937,37.36106491584668,6.1127695898038725,9.198994890297833,52.67282939594839,1.0003736106491585e6,0.0028940794615830417,0.8794445683586856,7,7.745017283109401,5.823098690606621,false
0.10426923434839497,0.06326894441290613,0.7620965025110594,0.041899935547691405,7.74709228263126,4.0177561783354605,1.8678477916672733,0.18402220471958497,4,2,5.2241290914579555,7,67.0820393249937,630.0984834398141,2.149418456526252,9.198994890297833,641.4468967866383,1.0008819120930809e6,2.36923835726716,1.0717028744417223,6,7.745017283109401,5.823098690606621,false
0.09686241243840485,0.1156033714918489,0.9792231984478367,0.15198356010089334,10.46631760383743,4.015778755024088,1.2472414935818525,0.09074893455030687,3,4,41.06517141317135,9,67.0820393249937,1355.352303022533,5.386527041534972,6.8992461677233745,1367.6380762317913,1.001531694779707e6,4.880917359575303,1.3273065113681606,3,7.388283839245697,6.104259254420368,false
0.018605699505389615,0.13917056832473293,0.8825438849037748,0.028745864289984695,7.802916695255467,3.569427037343716,0.7647999634627525,0.06353238843191773,5,5,5.666715579460046,17,67.0820393249937,108.79685830798213,5.401458347627734,11.498743612872293,125.69706026848216,1.0010879685830799e6,0.004316911855753933,1.5497014600576893,14,8.127622629338422,5.548978103043531,false
